transaction_id,sale_date,sale_time,store_name,product_name,category,quantity,unit_price,discount_percent,tax,amount,payment_mode,customer_type,employee_id,created_at
a791892e-46d9-48f7-bd30-3e0da22c9751,2026-07-22,08:41:22,Pune,iPhone 15,iPhone,3,70000,0,37800.0,247800.0,Apple Pay,New,1076,2026-07-22 22:23:02
b3835e62-c940-45de-9a81-b56c1d2e8e0b,2026-07-22,18:21:34,Pune,Apple TV,Accessory,6,18000,12,17107.2,112147.2,Cash,Existing,1052,2026-07-22 17:17:22
a7853516-9b60-4be4-ac45-ba5ed7add488,2026-07-22,07:10:22,Pune,HomePod,Accessory,5,30000,9,24570.0,161070.0,UPI,Corporate,1036,2026-07-22 16:16:23
d021d28f-5713-4fa8-a2d2-3b79460f29e6,2026-07-22,08:36:10,Pune,Apple Watch Ultra,Watch,6,90000,2,95256.0,624456.0,Debit Card,Existing,1040,2026-07-22 17:08:41
c5475bcc-64d9-4a05-836a-a26d9b1b90f4,2026-07-22,11:21:26,Pune,iPad Air,iPad,5,60000,4,51840.0,339840.0,Apple Pay,Existing,1024,2026-07-22 06:24:41
60f8b12b-494d-4dbb-8025-bd6d6cbdf60a,2026-07-22,06:44:29,Pune,iPhone 15,iPhone,9,70000,13,98658.0,646758.0,Net Banking,Existing,1071,2026-07-22 18:49:07
8766a35d-22e9-487a-be2e-116351234a5c,2026-07-22,01:14:57,Pune,Apple TV,Accessory,1,18000,1,3207.6,21027.6,Credit Card,New,1084,2026-07-22 02:33:47
f409c956-b0eb-4f81-96f5-69492684bd7d,2026-07-22,13:44:33,Pune,Apple TV,Accessory,8,18000,11,23068.8,151228.8,Cash,New,1074,2026-07-22 11:26:50
989857b3-e18b-426d-bc23-15de2f0714fc,2026-07-22,14:17:39,Pune,iPhone 16 Pro Max,iPhone,9,150000,0,243000.0,1593000.0,Cash,New,1007,2026-07-22 05:28:07
2d80ea6c-f9bb-41ef-989a-5794321fd3cb,2026-07-22,15:45:11,Pune,MacBook Air M4,Mac,3,125000,4,64800.0,424800.0,Credit Card,Existing,1046,2026-07-22 22:47:54
a3b74532-6beb-447e-a8c6-5ec412994314,2026-07-22,22:43:14,Pune,iPad Air,iPad,1,60000,2,10584.0,69384.0,Apple Pay,Corporate,1027,2026-07-22 03:44:57
99196706-8a52-4f19-9320-b99ece7c7018,2026-07-22,15:40:05,Pune,Apple Pencil Pro,Accessory,8,12000,10,15552.0,101952.0,Debit Card,Corporate,1095,2026-07-22 15:57:05
cd601d7f-620c-4b0e-9164-6efa2b68fd09,2026-07-22,22:46:25,Pune,iPad Air,iPad,7,60000,5,71820.0,470820.0,Apple Pay,Corporate,1076,2026-07-22 01:30:20
3474b553-b00a-4ac7-b4ae-4588c67e3f2c,2026-07-22,11:56:52,Pune,MacBook Air M4,Mac,7,125000,14,135450.0,887950.0,Debit Card,Existing,1028,2026-07-22 10:59:44
865a9c5c-52a9-4274-8fee-bf39a9f55dda,2026-07-22,19:03:25,Pune,iPhone 16 Pro,iPhone,6,120000,15,110160.0,722160.0,Debit Card,Corporate,1071,2026-07-22 14:22:42
265bb1de-dad4-4d0a-841d-e3e0142cd5ee,2026-07-22,03:04:29,Pune,iPhone 16 Pro,iPhone,4,120000,4,82944.0,543744.0,Credit Card,New,1004,2026-07-22 22:12:23
47f97045-1b9d-4626-8167-810e55007105,2026-07-22,17:42:41,Pune,iPad Air,iPad,7,60000,11,67284.0,441084.0,Net Banking,Existing,1005,2026-07-22 11:54:31
2ccef1aa-1415-42b8-b8a9-73824e2249a9,2026-07-22,12:57:31,Pune,MacBook Pro M4,Mac,6,220000,3,230472.0,1510872.0,Cash,Existing,1082,2026-07-22 03:09:54
6a88658a-5e2c-4bce-8bb5-2672c250be9e,2026-07-22,22:11:24,Pune,Apple Watch Ultra,Watch,7,90000,3,109998.0,721098.0,UPI,New,1073,2026-07-22 22:06:52
b21cdd17-6615-41f7-a3a5-5cdec2327b96,2026-07-22,12:50:11,Pune,Apple Watch Series 10,Watch,2,50000,3,17460.0,114460.0,Net Banking,New,1003,2026-07-22 08:36:58
129bbc2e-3783-4f82-bce2-836b49ab5ad4,2026-07-22,04:12:34,Pune,iPhone 16 Pro,iPhone,6,120000,1,128304.0,841104.0,Net Banking,Existing,1055,2026-07-22 21:17:04
7c122394-a681-42a8-b006-fb34db0d88f1,2026-07-22,22:26:47,Pune,Apple TV,Accessory,5,18000,10,14580.0,95580.0,Credit Card,New,1024,2026-07-22 01:49:14
50c21596-4a5c-47ee-b083-c390e116a3a9,2026-07-22,09:08:33,Pune,iPad Air,iPad,10,60000,7,100440.0,658440.0,Cash,Existing,1094,2026-07-22 11:39:23
286e8306-92f2-4831-9e44-0d2ecf443cad,2026-07-22,04:42:17,Pune,AirPods Pro,Audio,3,25000,12,11880.0,77880.0,Apple Pay,New,1080,2026-07-22 15:46:29
acbe699f-df78-47b6-95b0-db514ad4424c,2026-07-22,09:41:23,Pune,iPad Pro,iPad,7,110000,3,134442.0,881342.0,Debit Card,Existing,1045,2026-07-22 07:52:07
534c47f5-e9bd-4b6b-b4df-d7a88d2b351c,2026-07-22,17:24:31,Pune,MacBook Pro M4,Mac,4,220000,11,140976.0,924176.0,UPI,New,1015,2026-07-22 22:19:11
5b6413c8-5823-48d8-acfa-05b9acc5a622,2026-07-22,21:17:14,Pune,AirPods 4,Audio,1,15000,13,2349.0,15399.0,Cash,Corporate,1041,2026-07-22 13:43:27
a8f6ea6c-3f7a-4eb0-a5ce-f09056c4458e,2026-07-22,14:49:20,Pune,iPad Air,iPad,6,60000,15,55080.0,361080.0,Net Banking,Corporate,1049,2026-07-22 03:36:03
a4813aa0-24ff-49c2-8930-cecaad237ae4,2026-07-22,11:10:59,Pune,Apple Pencil Pro,Accessory,7,12000,5,14364.0,94164.0,Credit Card,Corporate,1036,2026-07-22 21:52:56
3d23b87b-c121-4c90-8d8b-92023fdb70bf,2026-07-22,01:24:50,Pune,iPhone 15,iPhone,2,70000,13,21924.0,143724.0,Debit Card,New,1060,2026-07-22 22:08:33
2a4c40e4-8a3b-4822-98d5-7c062636849c,2026-07-22,22:49:21,Pune,Apple Watch Series 10,Watch,10,50000,2,88200.0,578200.0,Apple Pay,Corporate,1004,2026-07-22 16:12:51
7c9d179c-af5f-456d-ab22-af11561c8bc1,2026-07-22,06:13:57,Pune,Apple Watch Series 10,Watch,9,50000,9,73710.0,483210.0,Debit Card,New,1094,2026-07-22 02:59:43
910274d0-8c69-4ccf-9699-c895277d793f,2026-07-22,03:54:06,Pune,HomePod,Accessory,9,30000,2,47628.0,312228.0,Cash,New,1030,2026-07-22 06:50:34
0846eb72-d405-431b-b85d-f08cd2d75f91,2026-07-22,04:31:57,Delhi,Apple Pencil Pro,Accessory,9,12000,13,16912.8,110872.8,Apple Pay,Existing,1057,2026-07-22 19:49:31
ca9ebf4c-1412-45c0-a592-2e863dbf0f0e,2026-07-22,15:26:25,Delhi,iPad Pro,iPad,6,110000,10,106920.0,700920.0,Cash,Existing,1034,2026-07-22 22:04:00
03aec6db-2005-4f82-abe6-858608fb4741,2026-07-22,14:19:52,Delhi,AirPods 4,Audio,1,15000,9,2457.0,16107.0,Net Banking,Existing,1025,2026-07-22 07:26:02
67ac9593-5907-49e8-b7f9-b53eca5eaf75,2026-07-22,06:08:03,Delhi,Apple Pencil Pro,Accessory,5,12000,14,9288.0,60888.0,Debit Card,New,1090,2026-07-22 02:22:47
94fdaa1e-e634-4612-a2a2-8cd7be56ed73,2026-07-22,14:32:30,Delhi,iPhone 16,iPhone,9,80000,9,117936.0,773136.0,Net Banking,New,1011,2026-07-22 22:06:37
a3d3c00c-deb6-468d-bba1-59ccbdfb45a0,2026-07-22,04:35:57,Delhi,iPhone 16 Pro,iPhone,1,120000,8,19872.0,130272.0,Cash,New,1027,2026-07-22 16:55:05
c46d8152-d597-4485-a49e-32bd8ccd1f53,2026-07-22,20:02:22,Delhi,iPad Air,iPad,1,60000,3,10476.0,68676.0,UPI,New,1074,2026-07-22 03:30:51
2528c712-5969-4ae2-960e-675025596102,2026-07-22,03:59:00,Delhi,iPhone 16 Pro,iPhone,4,120000,2,84672.0,555072.0,Credit Card,New,1060,2026-07-22 18:33:46
e6f66727-820c-413a-b7c9-0634a666230b,2026-07-22,02:04:30,Delhi,MacBook Air M4,Mac,10,125000,12,198000.0,1298000.0,Net Banking,New,1093,2026-07-22 01:20:23
ba32b881-88d5-4fb7-a266-55c8a0438cbf,2026-07-22,22:25:23,Delhi,iPhone 15,iPhone,3,70000,4,36288.0,237888.0,Apple Pay,New,1012,2026-07-22 18:50:11
bf77b247-c179-4ab3-96be-32a6549bfc79,2026-07-22,07:47:16,Delhi,iPad Air,iPad,8,60000,15,73440.0,481440.0,Net Banking,Existing,1074,2026-07-22 18:42:38
f3efa2bb-a4d3-4604-9bc2-cce053ff94a1,2026-07-22,04:20:48,Delhi,MacBook Air M4,Mac,10,125000,15,191250.0,1253750.0,Cash,New,1098,2026-07-22 19:13:00
7ba6c7b9-be65-442f-9e00-fa94da35f9aa,2026-07-22,08:37:16,Delhi,Apple Watch Series 10,Watch,9,50000,1,80190.0,525690.0,Credit Card,New,1061,2026-07-22 23:34:42
a8e5aada-b2eb-4fe4-9df2-b56bc463ca66,2026-07-22,05:14:52,Delhi,iPhone 15,iPhone,7,70000,4,84672.0,555072.0,Net Banking,Corporate,1010,2026-07-22 11:10:22
efcb71a8-5f4a-4cac-8357-99eb39d57b60,2026-07-22,01:21:41,Delhi,AirPods Pro,Audio,1,25000,11,4005.0,26255.0,UPI,New,1033,2026-07-22 13:31:23
5312f619-3fd9-40b5-99fa-60dffbe7c212,2026-07-22,18:22:36,Delhi,AirPods Pro,Audio,9,25000,3,39285.0,257535.0,UPI,New,1080,2026-07-22 16:18:23
f4930e86-c88f-4a47-8fbd-44146a18360e,2026-07-22,18:50:10,Delhi,HomePod,Accessory,2,30000,3,10476.0,68676.0,Debit Card,Existing,1017,2026-07-22 03:26:19
f7f56e8c-ad68-4055-9af7-beb7261e43b6,2026-07-22,20:09:56,Delhi,Apple Watch Ultra,Watch,10,90000,7,150660.0,987660.0,Debit Card,Corporate,1075,2026-07-22 23:31:32
5d553c5c-aedf-49be-a14a-7564efade599,2026-07-22,20:44:31,Delhi,iPad Pro,iPad,1,110000,8,18216.0,119416.0,Net Banking,New,1081,2026-07-22 09:44:26
3f067f56-62fd-4b46-9d7f-63470e6ea433,2026-07-22,09:55:05,Delhi,iPad Air,iPad,6,60000,3,62856.0,412056.0,Credit Card,Corporate,1028,2026-07-22 13:49:05
d12fbd22-919c-4311-9272-6a4ef57364a0,2026-07-22,01:49:13,Delhi,Apple Watch Ultra,Watch,6,90000,2,95256.0,624456.0,UPI,Existing,1084,2026-07-22 01:03:07
6a28ad9e-f45b-426e-9352-8a7f7a541021,2026-07-22,04:01:33,Delhi,MacBook Air M4,Mac,3,125000,8,62100.0,407100.0,Net Banking,New,1033,2026-07-22 16:29:28
0a2e1038-725b-4c3a-980b-e9ca323441c2,2026-07-22,21:28:38,Delhi,MacBook Pro M4,Mac,5,220000,0,198000.0,1298000.0,Net Banking,Existing,1096,2026-07-22 11:09:50
c9b74d38-9b21-4670-8373-7d721beb6073,2026-07-22,23:11:41,Delhi,Apple TV,Accessory,8,18000,13,22550.4,147830.4,Debit Card,New,1032,2026-07-22 08:19:08
1c1ee7d3-2bcd-44ba-b3fa-86e1d723b821,2026-07-22,23:26:25,Delhi,iPhone 16,iPhone,9,80000,4,124416.0,815616.0,Cash,Corporate,1064,2026-07-22 17:19:24
f7447e5a-14f1-4222-8076-4f5df603694d,2026-07-22,04:36:05,Delhi,MacBook Pro M4,Mac,5,220000,7,184140.0,1207140.0,Credit Card,Existing,1027,2026-07-22 10:43:58
a637d9d1-fb0b-4649-8396-4b40e518045b,2026-07-22,12:45:21,Delhi,Apple Watch Ultra,Watch,10,90000,3,157140.0,1030140.0,Credit Card,Existing,1032,2026-07-22 10:54:28
e288e617-7b43-4d5c-aec5-ef79ab3fc98c,2026-07-22,15:41:56,Delhi,AirPods 4,Audio,8,15000,6,20304.0,133104.0,Net Banking,Existing,1059,2026-07-22 10:12:15
ba828dad-3648-4629-b269-2d1d12af92a3,2026-07-22,23:39:35,Delhi,MacBook Pro M4,Mac,10,220000,13,344520.0,2258520.0,Credit Card,New,1084,2026-07-22 15:05:57
72167955-d322-400f-9d1e-61642264fa41,2026-07-22,23:29:12,Delhi,AirPods 4,Audio,6,15000,5,15390.0,100890.0,Credit Card,Existing,1069,2026-07-22 14:51:44
434c149e-833d-4ea8-ba2b-2a1769780b9f,2026-07-22,09:55:04,Delhi,AirPods Pro,Audio,3,25000,12,11880.0,77880.0,Cash,New,1044,2026-07-22 06:35:57
1f442f74-42ff-418d-a1f7-0978484570de,2026-07-22,04:08:49,Delhi,Apple TV,Accessory,8,18000,4,24883.2,163123.2,Cash,Corporate,1049,2026-07-22 04:23:23
903ff6bc-1735-44a5-bf82-e84dd7ab889d,2026-07-22,05:27:04,Delhi,iPhone 16 Pro Max,iPhone,3,150000,10,72900.0,477900.0,Cash,Corporate,1012,2026-07-22 23:45:08
e17c32b3-4f89-4f7b-a790-5baed10e99ea,2026-07-22,01:51:32,Delhi,AirPods 4,Audio,5,15000,3,13095.0,85845.0,Cash,Existing,1021,2026-07-22 11:40:28
605b0cd6-9d09-4297-9b66-b9fb19c3dc44,2026-07-22,07:03:11,Delhi,HomePod,Accessory,2,30000,15,9180.0,60180.0,Cash,Corporate,1086,2026-07-22 08:53:58
73d91f8a-10dc-458a-86d5-81ce6e4cd66e,2026-07-22,20:41:04,Delhi,HomePod,Accessory,3,30000,7,15066.0,98766.0,UPI,Corporate,1073,2026-07-22 21:16:19
b4048c4f-8a04-412d-a542-e4e82aa2e08c,2026-07-22,22:41:08,Delhi,Apple TV,Accessory,8,18000,10,23328.0,152928.0,Cash,Corporate,1010,2026-07-22 04:25:32
269241ff-ae0c-4fe4-a8a4-4e1dd6c15740,2026-07-22,04:27:01,Delhi,MacBook Pro M4,Mac,9,220000,15,302940.0,1985940.0,Apple Pay,New,1009,2026-07-22 04:00:45
dbe2009f-85de-4b99-8560-5538f5f4ada2,2026-07-22,13:27:30,Delhi,AirPods Pro,Audio,9,25000,6,38070.0,249570.0,UPI,Corporate,1063,2026-07-22 02:24:53
8cb5fecd-7897-463e-bf32-6d5073ce72bc,2026-07-22,15:35:25,Delhi,Apple Watch Ultra,Watch,4,90000,3,62856.0,412056.0,Credit Card,Corporate,1076,2026-07-22 06:24:27
322eada8-9b5b-430f-9f09-ff017fdd1ad1,2026-07-22,18:16:54,Delhi,iPad Pro,iPad,9,110000,7,165726.0,1086426.0,Net Banking,New,1058,2026-07-22 10:18:40
30ca6c9e-1c9f-4a30-84d1-3b28c5839dd9,2026-07-22,01:05:31,Delhi,MacBook Pro M4,Mac,1,220000,15,33660.0,220660.0,Debit Card,New,1045,2026-07-22 07:30:45
43b01710-abf0-43e1-b546-fc7c7bd1ee94,2026-07-22,21:41:13,Delhi,iPad Pro,iPad,8,110000,11,140976.0,924176.0,Cash,Corporate,1040,2026-07-22 12:14:17
275df00c-14f8-4ac3-a9a4-4e928f75b405,2026-07-22,19:59:32,Delhi,iPad Pro,iPad,3,110000,11,52866.0,346566.0,Apple Pay,Corporate,1045,2026-07-22 08:06:43
095a9818-ea8c-4e64-b712-e265c4a8e917,2026-07-22,03:01:35,Delhi,Apple Watch Series 10,Watch,9,50000,14,69660.0,456660.0,UPI,Existing,1098,2026-07-22 12:47:03
1791a01f-5650-4fae-8602-5a14c12a7873,2026-07-22,19:09:13,Delhi,Apple TV,Accessory,5,18000,14,13932.0,91332.0,UPI,Existing,1098,2026-07-22 00:23:24
61b4055d-581a-4249-a680-7de5da7c44a3,2026-07-22,22:28:47,Delhi,Apple Watch Ultra,Watch,10,90000,6,152280.0,998280.0,Net Banking,Corporate,1002,2026-07-22 03:13:50
89af94ba-4648-418b-94a5-ddd7c6a52e36,2026-07-22,21:49:51,Delhi,Apple Watch Series 10,Watch,7,50000,6,59220.0,388220.0,Cash,New,1036,2026-07-22 05:27:33
044b840e-1afc-4ac5-be75-719aa6482ab4,2026-07-22,06:43:49,Delhi,iPhone 15,iPhone,7,70000,1,87318.0,572418.0,Net Banking,New,1026,2026-07-22 01:29:29
f074ee78-b7a3-4ed6-b861-460895176c42,2026-07-22,09:56:22,Delhi,AirPods 4,Audio,4,15000,5,10260.0,67260.0,Credit Card,Corporate,1029,2026-07-22 13:49:19
dff73270-560f-4c48-b17f-6142ecab491d,2026-07-22,09:25:41,Delhi,Apple Watch Series 10,Watch,3,50000,6,25380.0,166380.0,UPI,Corporate,1076,2026-07-22 04:22:31
3b6d9621-c15c-419f-ba25-e9aa9123b41b,2026-07-22,19:14:51,Delhi,iPhone 16 Pro,iPhone,4,120000,7,80352.0,526752.0,Cash,Existing,1038,2026-07-22 16:51:35
cbbb9a1c-9915-492e-b4b5-c68d48317e62,2026-07-22,07:34:10,Delhi,Apple Watch Ultra,Watch,6,90000,12,85536.0,560736.0,Cash,Existing,1080,2026-07-22 12:12:12
13ceded0-692c-4873-97e2-a5a6146d8bf1,2026-07-22,05:33:34,Delhi,iPhone 16 Pro,iPhone,2,120000,14,37152.0,243552.0,Net Banking,New,1045,2026-07-22 04:42:52
09de4c4a-469d-4c4c-887e-39eec7297b95,2026-07-22,00:20:15,Delhi,iPhone 16,iPhone,6,80000,9,78624.0,515424.0,Credit Card,Existing,1093,2026-07-22 09:42:05
70e4190c-c13c-42ba-979f-e6301f85bfc0,2026-07-22,13:53:26,Delhi,Apple Watch Series 10,Watch,9,50000,9,73710.0,483210.0,Cash,New,1077,2026-07-22 09:02:20
96f84ef1-8fc5-4314-9dd9-caa9649a2065,2026-07-22,05:38:37,Delhi,HomePod,Accessory,4,30000,6,20304.0,133104.0,Debit Card,Corporate,1042,2026-07-22 20:49:21
cf0caa4d-fef1-4b9b-b87e-515977112418,2026-07-22,12:16:11,Delhi,Apple Watch Ultra,Watch,2,90000,5,30780.0,201780.0,UPI,Existing,1001,2026-07-22 23:38:41
28f9341f-b23f-4d9e-be0c-1d63471d88ec,2026-07-22,12:53:47,Delhi,iPhone 16 Pro,iPhone,2,120000,2,42336.0,277536.0,Apple Pay,Existing,1061,2026-07-22 09:50:45
d5eae565-3bd1-43b4-841f-1c989cc7c2c1,2026-07-22,09:29:59,Delhi,Apple Watch Ultra,Watch,9,90000,14,125388.0,821988.0,UPI,Corporate,1092,2026-07-22 13:35:41
2bfcba75-92b2-4e64-ac5d-2b65c8c8e84d,2026-07-22,20:49:09,Delhi,iPad Air,iPad,5,60000,7,50220.0,329220.0,Net Banking,Corporate,1087,2026-07-22 23:36:20
0e2be3fe-0c5a-439a-bf23-0d6429d456bb,2026-07-22,17:31:31,Delhi,HomePod,Accessory,5,30000,4,25920.0,169920.0,Apple Pay,Corporate,1003,2026-07-22 02:38:47
e7a18711-ea00-4672-908b-82a5e8514ecc,2026-07-22,23:56:32,Delhi,Apple Pencil Pro,Accessory,9,12000,7,18079.2,118519.2,UPI,Corporate,1088,2026-07-22 13:53:46
e5fcb15e-a660-4c37-ba27-c76c483e7146,2026-07-22,14:00:06,Delhi,Apple Pencil Pro,Accessory,8,12000,2,16934.4,111014.4,UPI,New,1070,2026-07-22 00:09:11
fe0ca871-ed00-4406-9962-41852a0cc698,2026-07-22,15:38:52,Delhi,iPhone 16 Pro,iPhone,4,120000,6,81216.0,532416.0,Net Banking,Corporate,1025,2026-07-22 14:06:34
0df97edb-aa09-4f78-8776-43ea53d7db66,2026-07-22,23:47:27,Delhi,HomePod,Accessory,7,30000,14,32508.0,213108.0,UPI,New,1094,2026-07-22 01:02:03
2c75d121-f83e-4b11-ae51-2e96760901b1,2026-07-22,03:28:52,Delhi,Apple Watch Series 10,Watch,7,50000,13,54810.0,359310.0,Cash,Existing,1049,2026-07-22 16:00:34
b0863f8b-1a94-4401-a6cd-7b8de34db3e9,2026-07-22,02:07:29,Delhi,iPhone 15,iPhone,3,70000,0,37800.0,247800.0,Cash,Corporate,1055,2026-07-22 11:09:07
11e82554-bd52-4fb2-9952-edc78a454f9e,2026-07-22,04:42:52,Delhi,Apple Pencil Pro,Accessory,1,12000,7,2008.8,13168.8,Debit Card,Corporate,1034,2026-07-22 07:13:30
e8944b18-d161-488b-864b-173cdce917b9,2026-07-22,11:27:22,Delhi,MacBook Pro M4,Mac,10,220000,10,356400.0,2336400.0,Cash,Existing,1087,2026-07-22 22:17:33
65d01f59-44a9-41c8-9611-0b6abcf54566,2026-07-22,15:52:04,Delhi,Apple TV,Accessory,5,18000,11,14418.0,94518.0,UPI,Corporate,1058,2026-07-22 23:08:58
3916b7fd-d46b-41ba-84ec-08bf09afb434,2026-07-22,21:58:35,Delhi,Apple Watch Series 10,Watch,8,50000,15,61200.0,401200.0,UPI,New,1076,2026-07-22 23:18:13
dc621be9-5426-48de-8caf-21b7f07037f2,2026-07-22,15:16:03,Delhi,Apple Watch Series 10,Watch,10,50000,8,82800.0,542800.0,Debit Card,Existing,1097,2026-07-22 22:13:26
e0c2ce6e-6df7-473e-b424-2c6a4b3949ab,2026-07-22,20:00:36,Delhi,iPhone 16,iPhone,9,80000,12,114048.0,747648.0,Cash,Existing,1005,2026-07-22 10:19:37
01419b40-9e0b-45e6-8738-cb722c782a0d,2026-07-22,23:34:21,Delhi,iPhone 16 Pro,iPhone,10,120000,1,213840.0,1401840.0,UPI,Existing,1005,2026-07-22 17:44:48
17c8880c-318b-44b8-a176-437d1767baad,2026-07-22,04:30:09,Delhi,iPad Pro,iPad,9,110000,12,156816.0,1028016.0,UPI,Corporate,1027,2026-07-22 20:02:56
25276cce-ddba-42af-bf2b-13fea205d626,2026-07-22,15:37:13,Delhi,HomePod,Accessory,5,30000,3,26190.0,171690.0,UPI,Corporate,1085,2026-07-22 23:53:20
175e4df2-1685-4954-8964-ee9711601b4d,2026-07-22,12:41:03,Delhi,MacBook Air M4,Mac,10,125000,11,200250.0,1312750.0,UPI,Corporate,1048,2026-07-22 18:22:40
dac7fffc-7f45-4190-8fb7-0cd2e01af3ae,2026-07-22,11:01:10,Delhi,Apple Watch Ultra,Watch,2,90000,9,29484.0,193284.0,Debit Card,Corporate,1084,2026-07-22 13:22:08
dc99cf73-822b-4624-824d-cecb3ecf16bf,2026-07-22,21:06:28,Delhi,Apple Watch Ultra,Watch,10,90000,5,153900.0,1008900.0,Cash,New,1089,2026-07-22 06:00:54
24510ee3-ba94-4afe-bee3-048386c283b4,2026-07-22,17:50:31,Delhi,iPhone 15,iPhone,10,70000,13,109620.0,718620.0,Apple Pay,New,1052,2026-07-22 21:08:27
7ec4b2e0-5bff-4ab1-8a1f-230dc1012e25,2026-07-22,02:21:21,Delhi,iPhone 16,iPhone,3,80000,9,39312.0,257712.0,Apple Pay,Existing,1009,2026-07-22 17:44:07
61071f1f-4165-4fa8-92b9-017ddc36a4a7,2026-07-22,13:36:21,Delhi,iPhone 16,iPhone,2,80000,5,27360.0,179360.0,Credit Card,New,1095,2026-07-22 17:58:05
2bb2668c-afbd-4ebe-b6b2-49e7cb4650b6,2026-07-22,09:07:10,Delhi,Apple Watch Ultra,Watch,9,90000,10,131220.0,860220.0,UPI,Corporate,1053,2026-07-22 23:00:43
23776954-bf07-47ad-9134-7006cad648c8,2026-07-22,06:48:31,Delhi,iPhone 16 Pro Max,iPhone,9,150000,15,206550.0,1354050.0,Cash,New,1006,2026-07-22 17:03:57
d84c0138-d089-448e-8423-1692d9c2b620,2026-07-22,02:48:35,Delhi,iPhone 15,iPhone,1,70000,13,10962.0,71862.0,Cash,Corporate,1058,2026-07-22 18:21:38
b4d03ba8-664e-4504-9769-69eb5244e908,2026-07-22,15:39:31,Delhi,iPhone 16,iPhone,7,80000,12,88704.0,581504.0,Apple Pay,New,1096,2026-07-22 11:03:47
ce4c9601-7c39-4713-b6d5-b6817e035eaa,2026-07-22,11:02:05,Delhi,iPhone 15,iPhone,6,70000,2,74088.0,485688.0,Apple Pay,New,1034,2026-07-22 09:54:17
a3ade0d1-fa54-4fcf-ab11-bd2588491d6a,2026-07-22,23:13:41,Delhi,Apple Pencil Pro,Accessory,4,12000,11,7689.6,50409.6,Debit Card,New,1019,2026-07-22 22:34:38
a6a618f9-c9cd-4c7c-8025-29a4dfb12217,2026-07-22,21:13:34,Delhi,iPhone 16 Pro Max,iPhone,1,150000,4,25920.0,169920.0,Apple Pay,New,1067,2026-07-22 04:06:06
7d2284d0-1d58-4c2e-9771-cea78063037a,2026-07-22,00:19:17,Delhi,AirPods 4,Audio,2,15000,3,5238.0,34338.0,Cash,Existing,1021,2026-07-22 00:27:53
27781271-fd73-4bc7-8d43-443c927faf78,2026-07-22,22:17:11,Delhi,Apple Watch Ultra,Watch,2,90000,13,28188.0,184788.0,Net Banking,Corporate,1082,2026-07-22 12:51:43
c0baa8b6-9099-4c09-ae1b-5ee931f8c25c,2026-07-22,08:42:37,Delhi,HomePod,Accessory,6,30000,5,30780.0,201780.0,UPI,Existing,1010,2026-07-22 15:29:54
e34f5200-5cbd-4d46-811a-eda0ac3a74dc,2026-07-22,02:36:55,Delhi,iPad Air,iPad,5,60000,15,45900.0,300900.0,Credit Card,Corporate,1088,2026-07-22 00:01:20
29eefa10-0bb7-4e6e-acfb-fc9b8f336263,2026-07-22,07:01:22,Delhi,Apple Pencil Pro,Accessory,7,12000,15,12852.0,84252.0,Debit Card,Corporate,1067,2026-07-22 22:56:56
ac5dbaf6-6969-49a5-97f2-e6b89aaa10d8,2026-07-22,12:12:39,Delhi,iPhone 16 Pro Max,iPhone,3,150000,10,72900.0,477900.0,UPI,Corporate,1068,2026-07-22 15:41:46
6eb5af93-b31c-4dfb-bee5-4f1eee775518,2026-07-22,11:42:30,Delhi,iPhone 16,iPhone,6,80000,0,86400.0,566400.0,Cash,New,1085,2026-07-22 01:37:02
e33ef8b6-14bf-4628-8037-a2e86490df5a,2026-07-22,18:36:43,Delhi,iPhone 16,iPhone,2,80000,13,25056.0,164256.0,Debit Card,Existing,1074,2026-07-22 12:02:34
54569d4a-9097-4310-8b43-4270b2ad5fbf,2026-07-22,07:20:13,Delhi,iPhone 16,iPhone,10,80000,12,126720.0,830720.0,Apple Pay,Corporate,1095,2026-07-22 20:29:22
acf3f6c0-04e1-4ca0-9318-6352f05b9af8,2026-07-22,01:26:00,Delhi,Apple Watch Series 10,Watch,9,50000,3,78570.0,515070.0,Cash,Existing,1089,2026-07-22 09:47:45
b2de809d-7c03-4df0-9af3-4a9f5c372641,2026-07-22,14:04:55,Delhi,iPhone 16 Pro,iPhone,1,120000,8,19872.0,130272.0,Apple Pay,New,1038,2026-07-22 18:40:58
9f0bfecc-6637-4ad7-8a09-5d965f1faef3,2026-07-22,23:57:18,Delhi,Apple Watch Ultra,Watch,10,90000,7,150660.0,987660.0,Net Banking,Corporate,1085,2026-07-22 16:55:49
9866b33c-0d26-4f4a-88d4-b01e0d2cb238,2026-07-22,20:37:04,Delhi,HomePod,Accessory,3,30000,14,13932.0,91332.0,UPI,Corporate,1100,2026-07-22 13:22:22
8a71c6b7-311f-444b-9079-c068d3984c1f,2026-07-22,13:48:33,Delhi,Apple Watch Ultra,Watch,9,90000,1,144342.0,946242.0,UPI,Corporate,1038,2026-07-22 14:13:58
e82e6e43-cb96-4c0f-89d8-9ed95e028523,2026-07-22,08:07:34,Noida,AirPods 4,Audio,9,15000,1,24057.0,157707.0,Net Banking,Existing,1033,2026-07-22 20:30:54
5085550b-5bc0-4f84-b6d7-91c0da0674d7,2026-07-22,01:32:28,Noida,MacBook Pro M4,Mac,2,220000,7,73656.0,482856.0,Credit Card,Corporate,1071,2026-07-22 05:09:24
